tenure,MonthlyCharges,Contract,TotalCharges,Churn
42,105.2,Month-to-month,4400.75,Yes
72,111.95,Two year,8033.1,No
62,19.85,Two year,1253.65,No
6,89.75,Month-to-month,552.65,No
48,20.05,Two year,1036.0,No
35,108.95,Two year,4025.5,No
52,19.65,One year,928.4,No
1,24.9,Month-to-month,24.9,No
6,82.85,Month-to-month,460.25,Yes
71,93.2,Two year,6506.15,No
67,84.8,One year,5598.3,No
60,71.75,One year,4374.55,No
23,30.35,Month-to-month,678.75,No
39,54.85,One year,2191.7,No
15,19.5,One year,239.75,No
53,103.85,Month-to-month,5485.5,Yes
24,24.2,Two year,609.05,No
37,19.35,Month-to-month,683.75,No
5,83.6,Month-to-month,404.2,Yes
50,100.65,One year,5189.75,No
54,94.1,One year,5060.9,No
3,74.55,Month-to-month,233.65,No
68,108.45,One year,7176.55,Yes
5,56.15,Month-to-month,291.45,No
33,20.35,Two year,689.75,No
41,80.55,One year,3263.9,No
34,61.25,One year,1993.2,No
13,20.45,Month-to-month,254.5,No
20,18.9,Month-to-month,347.65,No
51,19.6,Two year,967.9,No
3,91.5,Month-to-month,242.95,Yes
41,45.2,Month-to-month,1841.9,No
13,19.45,Month-to-month,232.1,No
35,25.45,Two year,809.25,No
12,80.85,Month-to-month,866.45,Yes
4,94.9,Month-to-month,360.55,No
43,49.05,Month-to-month,2076.2,Yes
12,29.3,Month-to-month,355.9,No
68,105.3,Month-to-month,7299.65,Yes
25,88.95,Month-to-month,2291.2,Yes
7,20.25,One year,129.15,No
66,110.85,One year,7491.75,Yes
53,110.5,One year,5835.5,No
63,109.4,Month-to-month,7031.45,No
70,114.2,Two year,7723.9,Yes
27,36.5,Month-to-month,1032.0,Yes
1,70.75,Month-to-month,70.75,Yes
5,19.95,Month-to-month,109.6,No
37,19.6,One year,727.8,No
3,40.15,Month-to-month,130.75,Yes
12,76.6,Month-to-month,893.0,No
38,19.6,One year,763.1,No
9,85.3,Month-to-month,781.4,No
13,65.85,Month-to-month,902.25,No
29,94.45,Month-to-month,2653.65,Yes
47,20.05,Two year,1016.7,No
61,99.4,Month-to-month,5943.65,No
16,20.0,Month-to-month,275.7,No
41,78.45,Two year,3126.45,No
43,25.1,Two year,1070.15,No
36,97.35,Month-to-month,3457.9,Yes
6,55.0,Month-to-month,340.4,No
58,71.1,One year,4299.2,No
19,61.55,Month-to-month,1093.2,No
11,45.9,Month-to-month,521.9,No
39,40.3,One year,1630.4,No
8,87.1,Month-to-month,713.6,No
26,49.5,Month-to-month,1265.65,No
53,73.8,Month-to-month,4003.85,No
70,19.2,Two year,1401.4,No
1,45.3,Month-to-month,45.3,Yes
59,25.0,Two year,1510.5,No
2,94.95,Month-to-month,178.1,Yes
7,35.3,One year,264.8,No
12,44.55,Month-to-month,480.6,Yes
59,76.75,One year,4541.9,No
61,81.0,Two year,4976.15,No
72,105.55,Two year,7542.25,No
13,18.8,Month-to-month,251.25,No
64,24.9,One year,1595.5,No
1,23.45,Month-to-month,23.45,Yes
10,64.9,One year,685.55,No
65,61.35,One year,3874.1,No
62,113.95,Two year,6891.4,No
55,90.15,One year,4916.95,No
25,54.1,Month-to-month,1373.0,No
1,29.7,Month-to-month,29.7,Yes
1,49.8,Month-to-month,49.8,No
59,101.1,Month-to-month,6039.9,Yes
64,24.4,Two year,1548.65,No
36,95.0,Month-to-month,3440.25,No
3,50.65,Month-to-month,151.3,Yes
61,69.9,Two year,4226.7,No
26,39.95,One year,1023.75,No
1,55.4,Month-to-month,55.4,Yes
1,90.6,Month-to-month,90.6,Yes
68,103.25,Two year,7074.4,No
2,86.85,Month-to-month,156.35,Yes
72,94.25,Two year,6849.75,No
71,47.05,Two year,3263.6,No
57,20.55,Two year,1252.85,No
4,19.65,Month-to-month,67.55,No
1,70.2,Month-to-month,70.2,No
72,81.0,Two year,5750.0,No
21,75.9,One year,1549.75,No
71,24.7,Two year,1810.55,No
29,99.05,Month-to-month,2952.85,Yes
69,110.25,Two year,7467.55,No
64,85.0,Two year,5484.4,No
16,19.75,Month-to-month,294.9,No
4,23.9,One year,97.5,No
52,111.25,One year,5916.45,Yes
2,55.1,Month-to-month,113.35,Yes
1,19.95,Month-to-month,19.95,No
18,25.15,Month-to-month,476.8,No
2,54.15,Month-to-month,101.65,No
19,59.8,Month-to-month,1130.85,No
40,83.85,Month-to-month,3532.25,No
66,104.9,One year,6891.45,No
21,75.3,Month-to-month,1570.7,No
8,66.65,Month-to-month,520.95,No
72,109.5,Two year,7854.9,No
48,73.85,One year,3581.4,No
69,19.3,Two year,1447.9,No
72,118.2,Two year,8547.15,No
14,51.45,One year,727.85,No
6,59.45,Month-to-month,357.6,No
8,19.5,Two year,159.35,No
17,19.55,One year,280.85,No
65,93.55,One year,6069.25,No
57,59.3,One year,3274.35,No
13,102.25,Month-to-month,1359.0,Yes
19,95.9,Month-to-month,1777.9,Yes
56,109.8,One year,6109.65,No
14,78.1,Month-to-month,1122.4,No
52,39.9,Month-to-month,2020.9,No
58,64.9,Two year,3795.45,No
47,95.05,Month-to-month,4504.55,Yes
67,53.4,Month-to-month,3579.15,No
2,24.9,Month-to-month,49.7,No
6,44.7,Month-to-month,276.5,No
71,114.0,Two year,8175.9,No
46,20.25,Two year,890.35,No
5,53.85,Month-to-month,259.8,Yes
67,83.85,Month-to-month,5588.8,No
3,20.2,Month-to-month,50.6,No
3,19.95,Month-to-month,58.0,No
52,104.2,Month-to-month,5568.35,Yes
42,50.25,Month-to-month,2203.65,Yes
50,20.35,One year,938.95,No
23,90.0,Month-to-month,2024.1,No
67,54.2,Two year,3623.95,No
25,99.5,Month-to-month,2369.05,Yes
39,99.1,One year,3877.95,No
69,66.9,Two year,4577.9,No
1,25.85,One year,25.85,No
32,91.05,Month-to-month,2871.5,No
9,71.0,Month-to-month,672.55,Yes
16,93.2,Month-to-month,1573.7,Yes
60,20.95,Two year,1270.55,No
72,109.2,Two year,7711.45,No
5,19.35,Month-to-month,126.05,Yes
26,85.8,Month-to-month,2193.65,No
3,19.85,Month-to-month,64.55,Yes
2,19.65,Month-to-month,31.2,No
2,20.5,One year,38.25,No
36,89.65,One year,3348.1,No
7,74.35,Month-to-month,533.6,No
60,49.45,Two year,2907.55,No
19,89.1,Month-to-month,1620.8,No
45,75.15,Two year,3480.35,No
4,70.65,Month-to-month,293.85,No
31,104.2,Month-to-month,3243.45,Yes
47,90.05,Month-to-month,4137.2,No
1,79.25,Month-to-month,79.25,Yes
1,44.9,Month-to-month,44.9,Yes
1,19.4,Month-to-month,19.4,No
59,88.75,Month-to-month,5348.65,No
10,70.1,Month-to-month,659.65,Yes
35,91.0,Month-to-month,3180.5,No
4,29.65,Month-to-month,118.5,Yes
32,90.8,One year,3023.85,No
43,77.85,Month-to-month,3365.85,Yes
4,54.3,Month-to-month,195.3,Yes
54,18.95,Two year,1031.1,No
11,95.15,Month-to-month,997.65,Yes
66,102.4,Two year,6471.85,No
61,99.9,One year,6241.35,No
72,88.7,Two year,6501.35,No
44,54.3,One year,2317.1,No
41,55.7,Month-to-month,2237.55,No
50,103.95,One year,5231.3,No
47,110.85,One year,5275.8,Yes
8,20.15,Two year,165.5,No
18,20.05,Month-to-month,358.5,No
72,91.95,Two year,6614.9,No
1,80.5,Month-to-month,80.5,Yes
42,55.65,Month-to-month,2421.75,No
18,74.7,Month-to-month,1294.6,No
13,104.15,One year,1299.1,No
68,83.65,One year,5733.4,No
4,72.2,Month-to-month,305.55,Yes
69,110.05,Two year,7430.75,No
17,51.5,Month-to-month,900.5,Yes
25,25.5,Two year,630.6,No
43,89.55,Month-to-month,3856.75,Yes
59,19.5,Two year,1222.65,No
5,80.7,Month-to-month,374.8,No
21,77.5,One year,1625.0,Yes
69,105.1,One year,7234.8,No
13,25.15,Month-to-month,331.85,No
42,95.25,Month-to-month,3959.35,Yes
52,95.65,Month-to-month,5088.4,No
46,85.0,Month-to-month,3969.4,Yes
61,80.8,Two year,4860.85,No
29,24.85,One year,788.05,No
25,54.75,One year,1266.35,No
5,85.75,Month-to-month,470.95,Yes
15,50.75,One year,688.2,No
19,20.15,Two year,387.7,No
44,20.05,Two year,845.25,No
6,98.25,Month-to-month,560.6,Yes
58,71.6,Two year,4230.25,No
62,81.45,One year,4983.05,No
70,58.4,One year,4113.15,No
1,25.7,Month-to-month,25.7,Yes
10,53.7,Two year,521.0,No
26,19.6,One year,471.85,No
66,89.4,Month-to-month,5976.9,No
7,69.0,Month-to-month,506.9,Yes
51,84.2,One year,4299.75,No
72,106.1,Two year,7548.6,No
65,25.75,Two year,1654.75,No
2,46.05,Month-to-month,80.35,Yes
70,64.95,One year,4551.5,No
72,85.45,Two year,6227.5,No
1,20.05,Month-to-month,20.05,No
1,76.4,Month-to-month,76.4,Yes
5,100.5,Month-to-month,514.0,Yes
3,20.7,Month-to-month,57.5,No
58,25.3,Two year,1474.35,No
22,40.05,Month-to-month,880.2,Yes
33,100.6,Month-to-month,3270.25,No
1,69.95,Month-to-month,69.95,Yes
54,74.0,Month-to-month,3919.15,No
72,99.4,Two year,7285.7,No
1,93.3,Month-to-month,93.3,Yes
3,49.15,Month-to-month,169.05,Yes
72,107.45,Two year,7658.3,No
72,83.6,Two year,5959.3,No
54,99.05,Month-to-month,5295.7,No
59,80.1,One year,4693.2,No
54,65.3,Two year,3512.9,No
60,89.55,Two year,5231.2,No
60,60.8,Two year,3603.45,No
3,74.5,Month-to-month,217.45,No
69,99.15,Two year,6875.35,No
1,19.25,Month-to-month,19.25,No
50,39.45,Month-to-month,2021.35,No
56,44.85,Month-to-month,2564.95,No
60,97.2,Two year,5611.75,No
69,110.55,One year,7610.1,No
1,35.05,Month-to-month,35.05,Yes
1,73.0,Month-to-month,73.0,Yes
3,19.9,Month-to-month,45.75,No
60,76.95,Two year,4543.95,No
13,35.4,Two year,450.4,No
62,20.45,Two year,1297.35,No
45,96.75,One year,4442.75,No
25,54.2,One year,1423.15,No
44,100.1,Two year,4378.35,No
2,45.25,Month-to-month,74.2,No
33,83.85,Month-to-month,2716.3,Yes
1,70.1,Month-to-month,70.1,Yes
22,20.85,One year,450.65,No
35,33.45,Month-to-month,1175.85,No
29,20.2,Two year,558.8,No
27,85.9,One year,2220.1,No
54,61.0,One year,3283.05,No
2,70.65,Month-to-month,142.35,Yes
57,86.9,One year,4939.25,No
62,69.4,Two year,4237.5,No
15,20.35,One year,335.95,No
2,20.35,Month-to-month,33.2,Yes
70,104.3,Two year,7188.5,No
21,44.95,Month-to-month,926.25,No
23,49.45,One year,1119.35,No
6,20.6,One year,116.6,No
4,19.55,Two year,68.8,No
3,99.0,Month-to-month,287.4,Yes
23,93.5,Month-to-month,2341.55,No
26,54.55,One year,1362.85,No
8,20.05,Month-to-month,163.6,No
26,83.95,Month-to-month,2254.2,Yes
2,79.45,Month-to-month,145.15,No
67,116.2,Two year,7752.3,Yes
71,93.7,Two year,6585.35,Yes
59,79.85,One year,4786.1,No
39,100.0,One year,3835.55,No
21,19.6,Two year,397.0,No
1,19.7,Month-to-month,19.7,Yes
48,20.2,Two year,1027.25,No
31,50.4,One year,1580.1,No
64,113.35,One year,7222.75,No
46,80.0,Month-to-month,3769.7,No
52,80.95,Two year,4233.95,No
67,24.9,Two year,1680.25,No
67,54.9,Month-to-month,3725.5,No
5,75.55,Month-to-month,413.65,Yes
71,109.25,Two year,7707.7,No
9,77.65,Month-to-month,714.15,Yes
26,95.0,Month-to-month,2497.2,Yes
71,116.3,One year,8309.55,No
32,19.9,Month-to-month,601.55,No
2,70.35,Month-to-month,139.25,No
71,25.6,Two year,1888.25,No
60,44.45,One year,2773.9,No
55,100.15,One year,5409.75,No
54,105.4,One year,5643.4,Yes
2,95.85,Month-to-month,197.7,Yes
6,73.85,Month-to-month,401.3,No
48,70.1,Two year,3238.4,No
63,25.25,Two year,1573.05,No
1,79.15,Month-to-month,79.15,Yes
12,21.05,Month-to-month,235.8,No
54,24.95,Month-to-month,1364.75,No
30,64.5,One year,1985.15,No
30,19.65,Month-to-month,655.85,Yes
4,79.0,Month-to-month,303.15,Yes
40,105.95,One year,4335.2,No
9,75.85,Month-to-month,647.5,No
17,91.85,Month-to-month,1574.45,Yes
62,43.6,Two year,2748.7,No
28,91.25,One year,2483.65,No
70,89.75,Two year,6367.2,No
46,104.4,Two year,4904.2,No
23,90.15,Month-to-month,2044.95,No
47,40.3,One year,1794.8,No
68,105.25,Two year,7173.15,No
60,106.0,One year,6441.4,Yes
67,104.0,Two year,7039.05,No
14,69.65,Month-to-month,921.4,No
57,74.3,Month-to-month,4018.35,No
55,100.9,One year,5448.6,No
1,20.25,Month-to-month,20.25,No
1,49.9,Month-to-month,49.9,Yes
23,96.9,Month-to-month,2085.45,No
13,100.35,Month-to-month,1358.85,Yes
47,104.1,Month-to-month,5135.15,No
38,20.1,One year,730.1,No
38,74.95,Month-to-month,2869.85,Yes
2,56.55,Month-to-month,118.25,No
1,49.25,Month-to-month,49.25,Yes
15,68.6,Month-to-month,1108.6,No
26,69.05,Month-to-month,1815.65,No
35,19.7,Two year,730.4,No
3,20.05,Month-to-month,75.45,No
50,103.7,Month-to-month,5071.05,Yes
42,94.4,Month-to-month,4014.6,No
10,54.95,Month-to-month,568.85,No
61,93.7,One year,5860.7,No
68,110.25,Two year,7279.35,No
10,98.9,One year,1064.95,No
65,89.75,One year,5769.6,Yes
72,80.45,Two year,5886.85,No
55,79.4,Month-to-month,4238.45,No
1,20.3,Month-to-month,20.3,Yes
7,62.8,Month-to-month,418.3,No
2,74.9,Month-to-month,136.05,No
9,74.85,Month-to-month,708.2,No
27,25.85,Two year,788.55,No
7,101.95,Month-to-month,700.85,Yes
64,68.3,Two year,4378.8,No
70,48.4,Two year,3442.8,No
2,94.0,Month-to-month,181.7,Yes
67,105.05,Two year,7171.7,No
45,89.3,Month-to-month,4016.85,Yes
24,25.15,Two year,553.0,No
4,19.5,Two year,96.85,No
44,92.95,Month-to-month,4122.9,No
72,20.7,Two year,1482.3,No
1,74.3,Month-to-month,74.3,Yes
66,19.35,Two year,1240.8,No
1,44.65,Month-to-month,44.65,Yes
13,84.05,Month-to-month,1095.3,Yes
10,80.7,Month-to-month,788.8,Yes
65,104.35,Month-to-month,6578.55,No
1,19.55,Month-to-month,19.55,No
38,74.05,One year,2802.3,No
23,40.1,Two year,857.75,No
10,20.1,One year,184.4,No
4,101.7,Month-to-month,364.55,Yes
72,83.55,Two year,6093.3,No
35,56.85,Month-to-month,1861.1,No
1,20.4,Month-to-month,20.4,Yes
58,19.55,Two year,1079.65,No
70,106.15,One year,7475.1,No
38,78.95,One year,2862.55,No
60,49.75,Month-to-month,3069.45,No
26,92.4,Month-to-month,2349.8,No
8,58.2,One year,469.25,No
41,102.6,One year,4213.35,Yes
36,91.95,Month-to-month,3301.05,No
54,65.25,One year,3529.95,No
71,106.0,Two year,7723.7,Yes
55,73.1,Month-to-month,4144.9,No
72,59.75,Two year,4265.0,No
3,55.1,Month-to-month,154.65,Yes
54,59.8,Two year,3246.45,No
72,116.6,Two year,8337.45,No
52,109.3,Two year,5731.4,No
60,101.4,One year,6176.6,No
39,50.65,Month-to-month,1905.4,No
15,56.15,One year,931.9,No
69,106.5,Two year,7348.8,Yes
43,19.2,One year,776.25,No
63,83.0,One year,5243.05,No
2,70.1,Month-to-month,141.65,No
72,108.3,Two year,7679.65,No
32,91.05,Month-to-month,2954.5,Yes
40,25.25,Two year,1006.9,No
58,45.35,One year,2540.1,No
67,43.9,Two year,3097.2,No
51,77.5,Month-to-month,3807.35,Yes
31,79.3,One year,2484.0,No
69,84.9,Month-to-month,5785.65,No
32,79.25,One year,2619.15,No
21,71.05,Two year,1524.85,No
52,53.75,One year,2790.65,No
72,24.25,Two year,1784.5,No
72,54.2,Two year,3937.45,Yes
52,44.25,One year,2276.1,No
41,50.05,One year,2029.05,No
41,20.15,Two year,802.35,No
6,69.25,Month-to-month,418.4,Yes
67,69.35,One year,4653.25,No
16,19.35,Month-to-month,275.9,No
17,19.15,Two year,343.45,No
35,61.0,Month-to-month,2130.45,No
58,20.5,Two year,1191.4,No
1,50.5,Month-to-month,50.5,Yes
52,50.2,Two year,2554.0,No
70,79.6,Two year,5589.45,No
19,24.9,Two year,467.7,No
1,74.4,Month-to-month,74.4,Yes
35,106.9,Month-to-month,3756.45,No
32,101.35,Month-to-month,3334.9,No
17,55.35,Month-to-month,920.5,No
67,50.55,One year,3431.75,No
9,19.5,Month-to-month,150.35,No
31,79.45,One year,2587.7,Yes
4,90.65,Month-to-month,367.95,No
58,89.85,One year,5125.75,No
60,79.0,One year,4801.1,No
58,104.65,One year,6219.6,Yes
1,19.55,Month-to-month,19.55,No
27,19.9,Two year,550.1,No
66,116.25,One year,7862.25,No
15,87.75,Month-to-month,1242.2,No
47,100.05,Month-to-month,4871.05,Yes
41,81.3,Month-to-month,3190.65,No
59,44.3,Month-to-month,2666.75,No
50,70.35,Two year,3533.6,No
17,44.45,One year,792.15,No
6,49.15,Month-to-month,295.65,No
51,29.45,Month-to-month,1459.35,No
44,100.55,Month-to-month,4398.15,Yes
49,85.3,Month-to-month,4297.95,No
2,95.65,Month-to-month,167.3,Yes
59,69.1,One year,4096.9,No
50,70.35,Month-to-month,3454.6,No
59,20.6,Two year,1286.0,No
18,74.15,Month-to-month,1387.0,No
10,75.05,Month-to-month,786.3,No
14,44.6,One year,641.25,No
35,21.45,Two year,705.45,No
8,43.45,One year,345.5,No
18,20.05,One year,345.9,No
60,94.15,One year,5811.8,No
1,94.4,Month-to-month,94.4,Yes
6,19.55,Two year,124.45,No
19,75.9,Month-to-month,1375.6,No
53,64.15,One year,3491.55,No
72,109.55,Two year,7920.7,No
60,110.8,Two year,6640.7,No
1,55.0,Month-to-month,55.0,Yes
13,53.45,Month-to-month,718.1,No
5,69.95,Month-to-month,320.4,No
1,101.45,Month-to-month,101.45,Yes
13,97.0,Month-to-month,1334.45,No
37,90.6,One year,3358.65,No
64,73.55,Month-to-month,4764.0,No
5,67.95,Month-to-month,350.3,Yes
61,94.35,Two year,5703.0,No
1,69.5,Month-to-month,69.5,Yes
1,18.85,Month-to-month,18.85,Yes
26,19.4,One year,525.55,No
1,69.2,Month-to-month,69.2,Yes
24,19.75,Two year,483.15,No
17,54.6,One year,934.8,No
26,29.8,Month-to-month,786.5,No
1,69.65,Month-to-month,69.65,Yes
40,101.85,Month-to-month,4086.3,Yes
52,103.05,Month-to-month,5364.8,No
1,82.3,Month-to-month,82.3,Yes
1,20.3,Month-to-month,20.3,No
21,35.1,Two year,770.4,No
67,105.7,One year,6816.95,No
44,56.25,Month-to-month,2419.55,No
70,60.35,One year,4138.7,No
3,79.25,Month-to-month,267.6,Yes
56,59.8,Two year,3457.45,No
13,84.6,Month-to-month,1115.2,Yes
58,93.4,Month-to-month,5435.6,Yes
42,94.2,Month-to-month,4186.3,Yes
1,25.05,Month-to-month,25.05,Yes
46,99.65,Two year,4630.2,No
63,50.65,Two year,3221.25,No
11,60.9,Month-to-month,688.5,No
15,59.65,Month-to-month,867.1,No
72,64.7,Two year,4746.05,No
29,25.1,Month-to-month,712.85,Yes
1,48.95,Month-to-month,48.95,Yes
6,54.85,Month-to-month,355.1,No
1,45.3,Month-to-month,45.3,Yes
63,91.35,One year,5764.7,No
2,85.85,Month-to-month,167.3,Yes
18,25.1,Two year,428.45,No
43,34.0,Month-to-month,1505.35,No
15,45.9,One year,693.45,No
10,95.2,Month-to-month,930.4,Yes
55,20.5,Two year,1177.95,No
49,100.6,One year,5069.65,Yes
6,55.3,Month-to-month,324.25,Yes
70,20.35,Two year,1458.1,No
2,74.85,Month-to-month,156.4,Yes
63,36.1,One year,2298.9,No
25,65.8,Month-to-month,1679.65,No
18,20.35,One year,369.6,No
28,105.8,Month-to-month,2998.0,No
53,96.75,One year,5206.55,No
35,102.35,One year,3626.1,Yes
1,24.4,Month-to-month,24.4,No
70,115.65,One year,7968.85,Yes
2,79.85,Month-to-month,152.45,Yes
26,73.05,Month-to-month,1959.5,No
34,64.35,One year,2053.05,No
19,20.5,Two year,398.55,No
15,76.0,Month-to-month,1130.85,Yes
62,54.75,One year,3425.35,No
42,104.75,Month-to-month,4323.45,Yes
9,74.65,Month-to-month,703.55,Yes
24,51.15,Month-to-month,1275.7,No
68,41.95,Two year,2965.75,No
31,54.35,Month-to-month,1647.0,No
1,56.25,Month-to-month,56.25,Yes
21,106.1,Month-to-month,2249.95,Yes
63,96.0,One year,6109.75,No
2,79.75,Month-to-month,159.4,Yes
61,61.45,Two year,3751.15,No
1,68.65,Month-to-month,68.65,Yes
18,19.65,One year,411.25,No
6,19.0,One year,105.5,No
33,100.0,Month-to-month,3320.6,No
16,20.25,Month-to-month,327.45,Yes
56,98.7,Month-to-month,5669.5,No
23,19.8,One year,465.45,No
9,73.8,Month-to-month,704.3,No
14,100.2,Month-to-month,1369.8,Yes
15,74.9,Month-to-month,1107.25,Yes
5,20.05,Month-to-month,95.55,No
61,106.2,Month-to-month,6375.2,No
70,116.55,Two year,8152.3,No
15,99.7,Month-to-month,1566.75,No
8,19.7,Two year,130.25,No
8,19.5,Two year,162.15,No
4,29.15,Month-to-month,110.05,No
34,55.0,One year,1885.15,No
68,90.8,Two year,6302.85,No
45,51.0,One year,2264.5,No
9,90.1,Month-to-month,816.8,No
22,59.05,Month-to-month,1253.5,No
2,20.3,Month-to-month,41.2,No
70,72.95,Two year,5265.55,No
10,73.55,One year,693.3,No
72,84.3,Two year,5997.1,No
49,78.0,One year,3824.2,No
54,72.1,One year,3886.05,No
71,106.75,Two year,7283.25,No
22,19.25,One year,412.55,No
50,20.55,Two year,1070.25,No
43,20.0,One year,817.95,No
45,24.65,Two year,1171.3,No
64,103.5,Month-to-month,6548.65,No
23,23.85,Two year,625.65,No
68,25.8,Two year,1911.5,No
1,70.85,Month-to-month,70.85,Yes
2,69.8,Month-to-month,134.7,Yes
26,59.45,One year,1507.0,No
55,54.55,Month-to-month,2978.3,Yes
14,20.05,Month-to-month,299.3,No
71,82.55,Two year,5832.65,No
64,81.25,One year,5567.55,No
7,70.75,Month-to-month,450.8,Yes
57,74.3,Two year,4166.35,No
13,94.1,Month-to-month,1215.6,Yes
3,29.7,Month-to-month,91.7,Yes
72,109.7,Two year,7898.45,No
40,96.35,Month-to-month,3915.4,No
14,66.6,Month-to-month,979.5,No
2,44.5,Month-to-month,90.05,No
66,110.9,One year,7432.05,Yes
38,105.0,Month-to-month,4026.4,Yes
1,25.3,Month-to-month,25.3,Yes
22,55.15,One year,1193.05,Yes
1,20.1,Month-to-month,20.1,Yes
5,80.1,Month-to-month,398.55,No
29,69.05,One year,1958.45,No
1,69.9,Month-to-month,69.9,Yes
3,20.4,Month-to-month,63.15,No
71,19.7,Two year,1301.1,No
9,50.1,Month-to-month,484.05,No
43,101.4,Month-to-month,4528.0,Yes
48,83.45,One year,3887.85,No
26,86.65,Month-to-month,2208.75,No
9,20.15,Month-to-month,238.15,No
1,80.8,Month-to-month,80.8,Yes
46,19.4,Two year,958.15,No
2,62.05,Month-to-month,118.3,Yes
1,76.45,Month-to-month,76.45,Yes
64,60.05,Two year,3845.45,No
12,91.3,Month-to-month,1094.5,Yes
6,95.75,Month-to-month,573.75,Yes
59,20.35,One year,1267.0,No
7,94.05,One year,633.45,No
72,84.1,Two year,6129.65,No
16,78.75,Month-to-month,1218.25,No
25,55.55,Month-to-month,1405.3,No
34,62.65,Month-to-month,2274.9,Yes
1,74.5,Month-to-month,74.5,Yes
10,102.1,Month-to-month,1068.85,Yes
24,20.1,One year,533.9,No
10,70.3,One year,676.15,No
69,53.65,One year,3804.4,No
57,20.75,Two year,1118.8,No
50,103.4,One year,5236.4,No
28,50.8,One year,1386.8,No
16,50.15,Month-to-month,762.25,Yes
25,79.0,Month-to-month,1902.0,No
3,74.6,Month-to-month,239.05,No
61,96.5,One year,5673.7,No
2,20.1,Month-to-month,39.8,No
51,19.4,One year,997.75,No
71,77.55,Two year,5574.35,No
20,20.05,Month-to-month,406.05,No
6,19.85,Month-to-month,138.85,No
6,20.2,Month-to-month,123.65,No
29,67.45,Month-to-month,1801.1,No
36,18.55,Two year,689.0,No
28,29.75,Month-to-month,790.7,No
7,86.5,Month-to-month,582.5,Yes
63,24.2,Two year,1618.2,No
48,23.55,Two year,1173.35,No
49,20.45,One year,900.9,No
27,81.45,Month-to-month,2122.05,Yes
72,92.3,Two year,6719.9,No
1,69.15,Month-to-month,69.15,Yes
